,rxn,lb,ub
328,RBFSb,-7.018798083747271e-06,7.018798083747271e-06
329,RNDR2,-100.0,100.0
330,RNDR4,-100.0,100.0
331,RNTR1,0.0,100.0
332,RNTR2,-100.0,100.0
333,RNTR4,-93.64074063010062,96.58942625072586
334,S7PI,0.01690515243350399,0.017687371170480137
335,SADT2,0.15634515559539752,0.16357940625483983
336,SDPDS,0.23720880557510782,0.24818470023346606
337,SDPTA,-0.24818470023346606,-0.23720880557510782
338,SHK3Dr,0.27571498611812584,0.2884726012329032
339,SHKK,0.27571498611812595,0.28847260123290314
340,SHSL1,0.09794254981322581,0.10243754797942665
341,SPMS,0.004695875675977845,0.004913158672014485
342,SSALx,-100.0,100.0
343,SSALy,-100.0,100.0
344,SUCD,-46.64936008152763,46.98451143691568
345,SUCOAS,-96.92629463043261,100.0
346,SULR,-0.16357940625483983,-0.15634515559538759
347,TDSK,0.0056350508111679964,0.005895790390159861
348,TESTNADTRHD,-100.0,100.0
349,THDPS,0.23720880557510782,0.24818470023346606
350,THRAr,-99.62446068409044,91.57293332168447
351,THRDL,-96.91838586879449,99.46278846992814
352,TMAOR1,0.0,-0.0
353,TMAOR2,0.0,-0.0
354,TMDK1,0.0,100.0
355,TMDS,0.016569732742378385,0.017336431266309127
356,TRE6PH,-91.06449320954206,91.30045003320862
357,TRE6PP,0.0,94.61744645699133
358,TRE6PS,-6.074427774383764,99.90182696632799
359,TREH,0.0,93.82858174821419
360,TREHe,-6.074427774383764,-0.0
361,TRSAR,-100.0,100.0
362,TYRTA,-0.09194625489368491,-0.08787995907940527
363,U23GAAT,0.011270101622335993,0.011791580780320388
364,UAAGDS,0.018515166951051487,0.01937188271045409
365,UAGAAT,0.011270101622335993,0.011791580780320388
366,UAGCVT,0.01851516695101907,0.019371882817070505
367,UAGDP,0.04830043552417518,0.05053534620143729
368,UAGPT3,0.018515166951051487,0.01937188271045409
369,UAMAGS,0.018515166951051487,0.019371882710487398
370,UAMAS,0.01851516695101907,0.019371882710487398
371,UAPGR,0.01851516695101907,0.019371882817070505
372,UDCPDP,0.018515166951051487,0.01937188271045409
373,UGMDDS,0.018515166951051487,0.01937188271045409
374,UHGADA,0.011270101622335993,0.011791580780320388
375,UMPK,-99.76446829288058,100.0
376,UNK3,0.004695875675977845,0.004913158658467864
377,UPPRT,-99.99412411785057,100.0
378,URIDK2r,-99.78103802562299,93.18022849381276
379,URIK2,-100.0,100.0
380,USHD,0.0056350508111679964,0.005895790422586675
381,VALTA,-100.0,99.34740744891604
382,VPAMT,-99.73032256832118,99.61708488059313
383,XPPT,-100.0,100.0
384,biomass,0.6708393822857204,0.7018798083485507
385,EX_ac,8.826068397839,12.84593332748
386,EX_glc,-12.148855548767477,-9.67077440709746
387,EX_h2o,16.1034404535894,17.34681367421743
388,EX_nh3,-8.259854349797639,-7.7389566267145415
389,EX_pi,-0.6697598011969541,-0.6401398606658419
390,EX_so4,-0.1635794062551245,-0.15634515559538797
391,ACt2r,-12.845933327480026,-8.82606839783898
392,ARGabc,-99.91826620815452,100.0
393,ARGORNt7,-99.91807801676377,100.0
394,ASPabc,-91.77548036473542,-0.0
395,ASPt2,0.0,91.41999943807335
396,ATPS4r,0.0,100.0
397,Cex,-100.0,-4.687673913793576
398,CHLabc,0.0,100.0
399,CHLt2r,-100.0,-0.0
400,CYTBD,0.0,100.0
401,DMSOR1e,0.0,-0.0
402,DMSOR2e,0.0,-0.0
403,FDH2,0.0,47.17149790741607
404,FORt,-86.85744045526832,90.40156455028804
405,FRUpts,0.0,-0.0
406,FRUpts2,0.0,-0.0
407,FUMt22,0.0,100.0
408,GLCDe,0.0,9.531228305809343
409,GLCNt2r,0.0,9.531228305809282
410,GLCpts,0.0,12.148855548767592
411,GLCt2,0.0,12.148855548767592
412,GLYC3Pabc,0.0,0.6697596826830476
413,GLYC3Pt6,-0.6697596826831255,-0.0
414,H2Ot,-91.80274022258106,79.47271122676774
415,Ht,-100.0,-0.0
416,HYD1,0.0,47.17149788044936
417,HYD2,-100.0,100.0
418,HYD3,-100.0,100.0
419,ILEabc,0.0,100.0
420,ILEt2r,-99.98987242304489,-0.0
421,LEUabc,-3.781835289373704e-08,91.35770822645068
422,LEUt2r,-99.92244162738304,-0.0
423,LYSabc,0.0,100.0
424,LYSt2r,-100.0,-0.0
425,NADH6,0.0,47.17149711455055
426,NADH7,-100.0,100.0
427,NADH8,-100.0,100.0
428,NH3t,7.738956551203792,8.259854073278243
429,NO3R1,-47.17149711456404,-0.0
430,NO3R2,0.0,47.17149909668046
431,ORNabc,0.0,100.0
432,PIabc,0.0,0.6697596826829758
433,PIt2r,0.0,0.6697596826829304
434,PTRCabc,0.0,100.0
435,PTRCORNt7,-100.0,100.0
436,PTRCt2r,-100.0,-0.0
437,SUCCabc,-100.0,-6.938893903907228e-16
438,SUCCt22,-1.5631940186722204e-13,100.0
439,SUCFUMt,-100.0,-0.0
440,SULabc,0.15634515559538764,0.16341682075807454
441,THD2,-100.0,100.0
442,TMAOR1e,0.0,-0.0
443,TMAOR2e,0.0,-0.0
444,TREpts,0.0,6.074427774383764
445,biomass_ce,0.6708393822857204,0.7018798083485507
446,biomass_EX,0.670839382285755,0.7018798083485249
447,OROTex,0.0,100.0
448,DCTA,-99.73811580193951,0.35540588204752055
449,EX_oro,0.261884198060484,0.35540588204754797
