,rxn,lb,ub
258,PFK,-99.39266713560578,100.0
259,PFL,-100.0,100.0
260,PGAMT,-0.023911145462641725,-0.019341903632060342
261,PGI,-100.0,99.82920024542605
262,PGM,-100.0,99.94188671796243
263,PHETA1,-0.05844946668570117,-0.047280208879268315
264,PLIPA2,-100.0,99.51784295958643
265,PMDPHT,-3.3209924253609152e-06,3.3209924253609152e-06
266,PNTK,1.584961547636371e-05,1.959385531336011e-05
267,ppa,-99.22757725704773,100.0
268,PPAKr,-99.0300370638391,99.5674390103593
269,PPC,0.0,100.0
270,PPCDC,1.584961547636371e-05,1.9593855540733784e-05
271,PPCK,-100.0,100.0
272,PPM,-100.0,99.38395366395491
273,PPNCL2,1.584961547636371e-05,1.9593855309646778e-05
274,PPND,0.03519151910899687,0.043505000771746793
275,PPNDH,0.047280208879268315,0.05844946668570117
276,PPS,-100.0,99.42832023798732
277,PPTGS,0.007414396392400935,0.009165939093923381
278,PRAGSr,0.1321989563127311,0.1634290261452236
279,PRAIi,0.01450642772411663,0.0179333593084523
280,PRAIS,0.1321989714319045,0.16342904676352532
281,PRAMPC,0.024177379540105903,0.029888931828338627
282,PRASCS,0.1321989563127404,0.1634290261452236
283,PRATPP,0.024177379540105903,0.029888931828338627
284,PRFGS,0.1321989563127062,0.1634290261452236
285,PRMICIi,0.024177379540105903,0.029888931828338627
286,PROD2,-100.0,99.94358611440543
287,PRPPS,-99.74185567067292,100.0
288,PSCVT,0.11041003323339282,0.13649278868233358
289,PTA2,-100.0,99.5674390103585
290,PTPATi,-1.9593855309640862e-05,1.9593855309640862e-05
291,PUNP1,-100.0,100.0
292,PUNP2,-100.0,100.0
293,PUNP3,-100.0,100.0
294,PUNP5,-100.0,100.0
295,PUNP6,-0.008202851290647573,99.91841503877835
296,PUNP7,-100.0,100.0
297,PYDXK,0.0,100.0
298,PYDXNK,0.0,100.0
299,PYDXPP,0.0,100.0
300,PYK,-100.0,100.0
301,PYNP2r,-100.0,100.0
302,QULNS,-0.0009066309321235902,0.0009066309321235899
303,RBFK,-3.3209924253613167e-06,3.3209924253613167e-06
304,RBFSa,5.372751008932086e-06,5.529985413568882e-06
305,RBFSb,-2.8021821281191204e-06,2.8021821281191166e-06
306,RNDR1,-100.0,100.0
307,RNDR2,-99.61831569340494,100.0
308,RNDR4,-100.0,100.0
309,RNTR1,-99.993364652504,100.0
310,RNTR2,-100.0,100.0
311,S7PI,0.006769666271257524,0.008368900911909005
312,SADT2,0.06260839886953576,0.07739871736645004
313,SDPDS,0.09499023783791927,0.11743029216076195
314,SDPTA,-0.11743029216076195,-0.09499023783791927
315,SERDL,0.0,100.0
316,SHK3Dr,0.11041003323355433,0.13649278868233358
317,SHKK,0.11041003323355433,0.13649278868233358
318,SHSL1,0.03922108236508848,0.04848648970078502
319,SPMS,0.0018804628531228218,0.0023246946977479865
320,SSALx,-100.0,100.0
321,SSALy,-100.0,100.0
322,SUCOAS,-99.56087653235112,100.0
323,SULR,-0.07739871827904787,-0.06260839886953576
324,TDSK,0.002256555423752582,0.0027896336373027797
325,TESTNADTRHD,-100.0,100.0
326,THDPS,0.09499023783791927,0.11743029218290639
327,THRAr,-100.0,100.0
328,THRD,-100.0,99.58667903981518
329,THRDL,-99.92585603607674,99.78487370687267
330,TMAOR1,0.0,-0.0
331,TMAOR2,0.0,-0.0
332,TMDS,0.006635347496029453,0.008202851290643132
333,TRE6PP,-1.000017846308765e-10,100.0
334,TRE6PS,-1.000017846308765e-10,99.18106824260144
335,TREHe,0.0,-0.0
336,TRPAS2,-0.017933359308457852,100.0
337,TRPS2,0.0,100.0
338,TRPS3,-99.98549357227591,0.01793335909694349
339,TRSAR,-100.0,100.0
340,TYRTA,-0.043505000771746793,-0.03519151910899687
341,U23GAAT,0.004513110847504498,0.005579267340402138
342,UAAGDS,0.007414396392400935,0.009165939093923381
343,UAGAAT,0.004513110847504498,0.005579267340402138
344,UAGCVT,0.007414396392377398,0.009165939093946918
345,UAGDP,0.019341903632060342,0.023911145462641725
346,UAGPT3,0.007414396392400935,0.009165939093923381
347,UAMAGS,0.007414396392400935,0.009165939202089225
348,UAMAS,0.007414396392377398,0.009165939093946918
349,UAPGR,0.007414396392377398,0.009165939093946918
350,UDCPDP,0.007414396392400935,0.009165939093923381
351,UGMDDS,0.007414396392400935,0.009165939093923381
352,UHGADA,0.004513110847504498,0.005579267340402138
353,UMPK,-99.90568135603819,99.84593255056208
354,UNK3,0.0018804628530384448,0.0023246946978336958
355,UPPRT,-100.0,100.0
356,USHD,0.002256555423752582,0.0027896336373027797
357,VALTA,-100.0,99.73866939092557
358,VPAMT,-99.88616278405135,99.84666168620521
359,XPPT,-100.0,100.0
360,biomass,0.26863755045054916,0.33209924291035414
361,EX_ac,-21.42339643527972,-11.62218664401248
362,EX_h2o,6.060068186342733,8.04698386312377
363,EX_nh3,-3.854613262383346,-2.969546686396761
364,EX_pi,-0.31690138489992137,-0.2563438902255033
365,EX_so4,-0.07739871738088719,-0.06260839886953515
366,ACt2r,11.622186644012473,21.423396435279756
367,ARGabc,-99.82668856676425,99.83235240122718
368,ARGORNt7,-99.2262828411988,100.0
369,ATPS4r,0.0,100.0
370,Cex,-2.329954687372058,-1.8771957341570271
371,CHLabc,0.0,99.2562028460139
372,CHLt2r,-100.0,-0.0
373,CYTBD,0.0,100.0
374,DMSOR1e,0.0,-0.0
375,DMSOR2e,0.0,-0.0
376,FDH3,-100.0,93.93993164734869
377,FRUpts,0.0,-0.0
378,FRUpts2,0.0,-0.0
379,FUMt22,-100.0,100.0
380,GLCDe,0.0,-0.0
381,GLCNt2r,0.0,-0.0
382,GLCpts,0.0,-0.0
383,GLCt2,0.0,-0.0
384,GLYC3Pabc,0.0,0.31690138489990893
385,GLYC3Pt6,-0.31690138489992137,-0.0
386,Ht,-100.0,-0.0
387,HYD1,0.0,100.0
388,HYD2,-100.0,100.0
389,HYD3,-100.0,100.0
390,ILEt2r,-100.0,-0.0
391,LEUabc,0.0,99.19091934622939
392,LEUt2r,-100.0,-0.0
393,LYSabc,-9.159860780982854e-08,100.0
394,LYSt2r,-99.09270182232179,2.00003569261753e-10
395,NADH6,0.0,99.16977238417529
396,NADH7,-100.0,100.0
397,NADH8,-100.0,100.0
398,NH3t,2.969546716635081,3.8546133932208635
399,NO3R2,0.0,100.0
400,ORNabc,0.0,100.0
401,PIabc,0.0,0.3169013848999488
402,PIt2r,0.0,0.31690144097347217
403,PTRCabc,0.0,100.0
404,PTRCORNt7,-100.0,100.0
405,PTRCt2r,-100.0,1.000017846308765e-10
406,SUCCabc,-100.0,100.0
407,SUCCt22,-100.0,100.0
408,SUCFUMt,-100.0,100.0
409,SULabc,0.06260839886953574,0.07739871827904789
410,THD2,-100.0,100.0
411,TMAOR1e,0.0,-0.0
412,TMAOR2e,0.0,-0.0
413,TREpts,0.0,-0.0
414,biomass_ce,0.26863755045054916,0.3320992425322231
415,biomass_EX,0.26863755045058124,0.3320992425321908
416,OROTex,0.0,100.0
417,DCTA,-99.95988727392128,0.1413660734791904
418,EX_oro,0.0401127260787766,0.1413660734791382
