,rxn,lb,ub
565,GLYC3Pt6,-100.0,100.0
566,H2Ot,-100.0,100.0
567,HISabc,-100.0,100.0
568,HISt2r,-100.0,100.0
569,Ht,-100.0,100.0
570,HYD1,-100.0,100.0
571,HYD2,-100.0,100.0
572,HYD3,-100.0,100.0
573,ILEabc,-100.0,100.0
574,ILEt2r,-100.0,100.0
575,Kabc,-100.0,100.0
576,Kt2r,-100.0,100.0
577,LEUabc,-100.0,100.0
578,LEUt2r,-100.0,100.0
579,LYSabc,-100.0,100.0
580,LYSt2r,-100.0,100.0
581,NADH6,-100.0,100.0
582,NADH7,-100.0,100.0
583,NADH8,-100.0,100.0
584,NAt31,-100.0,100.0
585,NH3t,2.9695466864393456,3.8546132623445666
586,NMNP,-100.0,100.0
587,NMNt7,-100.0,100.0
588,NO3R1,-100.0,100.0
589,NO3R2,-100.0,100.0
590,O2t,0.0,58.692243277925414
591,ORNabc,-100.0,100.0
592,PIabc,-100.0,100.0
593,PIt2r,-100.0,100.0
594,PROabc,-100.0,100.0
595,PROt2r,-100.0,100.0
596,PROt4,-100.0,100.0
597,PTRCabc,-100.0,100.0
598,PTRCORNt7,-100.0,100.0
599,PTRCt2r,-100.0,100.0
600,SERt2r,-100.0,100.0
601,SERt4,-100.0,100.0
602,SUCCabc,-100.0,100.0
603,SUCCt22,-100.0,100.0
604,SUCFUMt,-100.0,100.0
605,SULabc,0.06260839887046643,0.07739871736531381
606,THD2,-100.0,100.0
607,THRabc,-100.0,100.0
608,THRt2r,-100.0,100.0
609,THRt4,-100.0,100.0
610,TMAOR1e,-100.0,100.0
611,TMAOR2e,-100.0,100.0
612,TREpts,-100.0,100.0
613,VALabc,-100.0,100.0
614,VALt2r,-100.0,100.0
615,XYLabc,-100.0,100.0
616,XYLt2,-100.0,100.0
617,biomass_ce,0.26863755045058124,0.3320992425321908
618,biomass_EX,0.26863755045058124,0.3320992425321908
619,OROTex,-99.95988727392123,100.0
620,DCTA,-99.95988727392123,100.0
621,EX_oro,0.0401127260787766,0.1413660734791382
