,id,v,drg0,drg,z_drg,z_drg0,sp_drg
178,GTPCII2,6.708394881627346e-06,,-133.28222058627296,0.3387579792724804,,1.9306683954812514e-11
179,GUAD,-0.18676842189937687,,0.10000000000006537,0.0005912677546495831,,0.11733826769060922
180,GUAPRT,8.974669490399007e-06,,-39.282480091524135,-0.04745692385526723,,7.723389971186498e-11
181,HEX1,0.024609297088217744,,-21.308863791526097,-0.028158808915232342,,1.4266201581561485e-10
182,histd,0.060375553934646116,,-50.742329464406524,-1.7573671908149469,,5.158217660894473e-11
183,HISTP,0.060375553934646116,,-43.10596416888953,0.0372852578716464,,7.616700018523752e-11
184,HPPK2,0.03354197440813674,,-28.635081394178105,-1.0753600901748153,,1.5016783369607113e-10
185,HPYRRx,2.0199999539727287e-07,,-6.91231716257931,1.8641713657646068,,3.6158069666643103e-10
186,HPYRRy,2.0199999539727287e-07,,-47.17004857621889,-2.1592072646710623,,6.53829294660557e-11
187,HSDy,-0.25961548607520785,,37.951181198665054,2.0932243643533437,,8.718904435087314e-11
188,HSK,0.16167292080344858,,-43.21969666123184,0.07344737671955792,,7.229953662325184e-11
189,HSST,0.09794256527175925,,-50.68636459161986,-1.8073294924003624,,6.51634650196592e-11
190,HSTPT,0.060375553934646116,,-1.4804468801703168,0.0021940625544929985,,2.215956156869068e-09
191,HXPRT,1.1007855936280244e-05,,-24.79773864774428,0.04029337443648745,,1.2511249528509327e-10
192,HYPOE,1e-05,,-29.708189624574857,0.46793305156321596,,1.0238829553646587e-10
193,ICDHyr,0.7450347395532879,,-4.818446803254016,2.637308372940537,,3.6450803584042155e-10
194,ICL,2.0199999539727287e-07,,-9.259812711020897,0.28437108124168015,,3.0565132198557547e-10
195,IDOND,-4.0399999079454574e-07,,6.939091159575785,1.984563622440301,,8.850877386318831e-10
196,IDOND2,2.0199999539727287e-07,,-33.318640476697986,-2.0232689801396866,,9.077122226448835e-11
197,IG3PS,0.060375553934646116,,-0.09999999999988063,-0.004008138147688826,,1.559060711304707e-07
198,IGPDH,0.060375553934646116,,-42.20714605855488,-0.12548262816035924,,6.981921936890758e-11
199,IGPS,0.03622533236078767,,-99.75681311841103,0.15236293604759937,,2.6574750438161674e-11
200,ILETA,-0.18515169873291476,,4.011679503593581,-0.07004726921241053,,6.99612165614193e-10
201,IMPC,-0.39050170361488107,,2.0080220611590267,-1.6612832637337516,,3.602483223571548e-10
202,IMPD,0.18676862389937227,,-11.820023945005563,-2.1395126492351153,,3.388662746415745e-10
203,INSK,1.0000000000000003e-05,,-23.460458564983224,-0.023039929534177377,,1.2805770270360645e-10
204,IPMD,0.2871193009336504,,-4.727963714865622,-1.7654181727668292,,7.200779230162216e-10
205,IPPS,0.2871193009336504,,-36.76691181775117,-0.7579453297026959,,7.67498308965839e-11
206,KARA1i,0.5568363547048714,,-35.18428773955924,-2.2084270411183566,,9.310822196881397e-11
207,KARA2i,0.18515169873291476,,-33.3304908644892,-2.0244478914340807,,9.310884197035322e-11
208,KAS14,-2.0199999539727287e-07,,0.09999999999990905,0.004663054208998832,,2.0323791723338053e-08
209,KAS15,0.1501179793030995,,-0.09999999999992326,0.0004977819463872592,,1.7277212830913058e-08
210,KAS16,0.022540206802267884,,-30.049608179822144,0.004102426406993643,,5.111678149079363e-11
211,KDOCT2,0.028175258502834855,,-19.377023236341387,-0.0008098728647900822,,1.2394687778788384e-10
212,KDOPP,0.028175258502834855,,-26.535323890644136,0.6849578325181425,,1.0748770985383097e-10
213,KDOPS,0.028175258502834855,,-65.52941615423975,0.04817205550921225,,4.5439282967611026e-11
214,LDHD,-9.798000004602728e-06,,0.10000000000000853,-1.755272651211063,,3.4830464779412938e-09
215,LDHD2,1e-05,,-112.47329837050823,-0.11127501084168673,,2.407866544861623e-11
216,LGTHL,2.0199999539727287e-07,,-2.147666224784523,0.027541827638867637,,1.3307653696699556e-09
217,L-LACD2,1e-05,,-109.11432354829074,-0.08903409643669008,,2.4871285972844313e-11
218,LPADSS,0.005635051700566971,,-28.282655660316344,0.007580664607533136,,1.0489624970241212e-10
219,LPLIPA2,2.0200000960812758e-07,,-209.97820440009,-0.0008867718711408591,,1.0789827436278597e-11
220,LPLIPA3,2.0199915695684467e-07,,-153.26819049243682,-0.00035988566331983824,,1.4503298365222522e-11
221,LPLIPA4,9.596758570184597e-06,,-0.09999999999999432,0.0005328250384761741,,2.9064612380971502e-08
222,LPLIPA5,-2.0199915695684467e-07,,56.610013905366095,0.0004610384153150357,,6.723908274804847e-11
223,LPLIPA6,-9.394759413227754e-06,,101.83869607069376,0.0005347607631417137,,2.6856041089582517e-11
224,LPSSYNEC,0.005635051700566971,,-249.75044191052666,0.0011525982226356737,,5.432353227599211e-12
225,MACPD,-1.0895231586753726,,0.10000000000002984,-0.0003126191923310804,,8.711918652287725e-09
226,MALS,2.0199999539727287e-07,,-45.97606122096152,-1.1466850257904255,,6.476112142299867e-11
227,MCITL2,2.01999938553854e-07,,-11.075149809672018,0.17678025713982698,,2.404898810555156e-10
228,MCITS,2.01999938553854e-07,,-52.81152954746599,-0.9267344711593548,,5.742420194083252e-11
229,MCOATA,2.0199999539727287e-07,,-41.2233960646015,-0.005779611063806534,,7.105493129451276e-11
230,MDH,2.0199999539727287e-07,,-0.6670627827042921,-2.1953573785619143,,0.11260402100261437
231,MDH2,1e-05,,-113.24036066070595,-0.22807675700035743,,2.3810128558870392e-11
232,MDRPD,0.004695876417139143,,-44.052720229518684,-0.4226479940652795,,7.038006085675457e-11
233,METAT,0.004695876417139143,,-59.755226131285994,0.00015461333187655394,,4.092789525041504e-11
234,MGSA,2.0199999539727287e-07,,-82.26377185901082,0.22397228454636636,,3.461651781523109e-11
235,MLTG2,1.999020314762649e-07,,-32.55327852569617,0.15747992145897924,,8.833827649790218e-11
236,MLTG3,1.8741971408209368e-07,,-34.23409007734583,0.1540936505216043,,8.469397431841214e-11
237,MLTG4,0.0245783236852044,,-32.620524234520126,0.1498992579074289,,8.833808462348473e-11
238,MLTG5,1.9958085428320866e-07,,-32.58998936666453,0.15334303704480526,,8.833813399957752e-11
239,MMCD,0.18515169981802523,,-46.79032380190419,-0.11346447777707985,,6.335482008692801e-11
240,MMM2,0.18515169981802523,,-1.75313663137673,-1.3438080741393752,,7.1631897027614484e-09
241,MOAT,0.005635051700566971,,-16.09490313050518,0.0008397036826631274,,2.867079304634042e-10
242,MOAT2,0.005635051700566971,,-8.063120300610052,0.0008470658081878411,,1.8303128541351283e-09
243,MOHMT,3.9579529801570956e-05,,-0.10000000000018083,-0.5699687651644326,,0.051469398211582224
244,MTAN,0.004695876417139143,,-32.82527913711649,0.26555668200761934,,8.541124199800272e-11
245,MTHFC,0.7206376512951206,,-1.73667502673515,0.5609257170699102,,1.3298236934399749e-09
246,MTHFR2,0.13148453967989598,,-21.404573413081344,1.5187115255248842,,1.4065210398845416e-10
247,MTRI,0.004695876417139143,,-12.000047094441019,-0.25300833869989886,,2.7358561327554607e-10
248,MTRK,0.004695876417139143,,-11.41719070918436,-0.28144821858207425,,3.127281289565298e-10
249,NACODA,4.306337473458842,,-26.52736273905272,0.32703034666473546,,1.1090418684926946e-10
250,NADDP,2.0199999539727287e-07,,-75.51749563111841,-1.0458502106791472,,3.894620651524744e-11
251,NADH10,-100.0,,2.033289683753541,2.103441408263283,,0.026251517850434263
252,NADH5,1e-05,,-112.57329811561902,1.4106304962811136,,0.0
253,NADH9,100.0,,-13.921629069198136,2.5494430880356242,,0.0
254,NADK,0.00035574692800020017,,-37.28474064752537,-2.602429990269868,,8.342966438382675e-11
255,NADPPPS,2.01999273804902e-07,,-14.545753755800881,2.5093244710891076,,1.9039382357943101e-10
256,NADS1,2.0199999539727287e-07,,-24.898719577590875,0.625795934336904,,1.337424987967209e-10
257,NAMNPP,4.039999387535067e-07,,-57.914170017477105,0.25190347857973405,,5.024854984028126e-11
258,NMNN,2.01999938553854e-07,,-43.64258677549672,0.9944962341206073,,5.670368634581329e-11
259,NNAT,2.0199999539727287e-07,,-37.62705271915042,-0.8678941946463155,,9.615404714839309e-11
260,NNDPR,0.0018313918026844629,,-54.567907306723114,-0.08675609595653727,,5.318128351835143e-11
261,NTD1,2.0199999539727287e-07,,-28.121932755883897,0.6116038583448731,,1.0384851350610474e-10
262,NTD10,0.18676862389937227,,-27.930745645417687,0.4933043964355638,,1.0845464177126383e-10
263,NTD11,2.0199999539727287e-07,,-28.370035392349447,0.42876668055958383,,1.0683647683870471e-10
264,NTD2,2.0199999539727287e-07,,-16.920180357940325,1.2172597134639391,,1.3356486651480858e-10
265,NTD3,2.0199999539727287e-07,,-32.16686613394888,0.5671344288620923,,9.351528271800596e-11
266,NTD4,1.0201999995397274e-05,,-26.028391221155367,0.9655713736322666,,1.0307441649007908e-10
267,NTD5,1e-05,,-20.722121255943286,0.9481789739700218,,1.2794350674595724e-10
268,NTD6,6.060000004026733e-07,,-34.38634483727459,0.2941364005885686,,9.081114942418626e-11
269,NTD7,1.0403999990794548e-05,,-30.560733115893317,0.5588452711564897,,9.33193082134542e-11
270,NTD8,4.0399999079454574e-07,,-24.777718205431626,1.1460065783563846,,1.063160410148805e-10
271,NTD9,2.0199999539727287e-07,,-23.354929746898172,-0.0634735680479972,,1.2972845803363105e-10
272,NTPP1,2.0199999539727287e-07,,-66.71532520342362,0.9191162521991921,,3.9793192964840223e-11
273,NTPP2,2.0199999539727287e-07,,-76.29065404393246,-0.13828615382520584,,3.6875055209955476e-11
274,NTPP3,2.0199999539727287e-07,,-63.94282762661159,1.119642942507899,,3.9453785473808755e-11
275,NTPP4,2.0199999539727287e-07,,-65.75595343032077,0.5302897539673476,,4.1113707387666674e-11
276,NTPP5,2.0199999539727287e-07,,-60.54391840299125,1.5110672815388968,,3.9776071871582896e-11
277,NTPP6,2.0199999539727287e-07,,-74.21568789214216,-0.15183836009922577,,3.8701150635950915e-11
278,NTPP7,2.0199999539727287e-07,,-62.42505081990207,0.4968232959397331,,4.3769618471816784e-11
279,NTPP8,2.0199999539727287e-07,,-69.426700945969,-0.35294498140100117,,4.325054229845304e-11
280,NTPTP1,-6.059999861918186e-07,,0.09999999999999432,0.0009206745159952417,,0.12157429596393385
281,NTPTP2,6.059999861918186e-07,,-8.0525409237827,0.0007223718181901074,,0.12157427878093113
282,OCBT,0.18850609817365277,,-16.580104208745404,1.3019984937309763,,1.1578724396942674e-10
