,id,v,drg0,drg,z_drg,z_drg0,sp_drg
147,FBP,1.0201999938553853e-05,,-34.09561367977036,0.2470176545709174,,6.779743178738618e-11
148,FMNAT,6.708394881626562e-06,,-14.694175259180666,-0.2045383944047104,,1.5902197830672144e-10
149,FRD2,2.0199999539727287e-07,,-40.10412645695097,-0.7625197493963438,,5.6478264640924846e-11
150,FRD3,6.059999115848314e-07,,-17.853326120469816,-0.728235812753882,,1.4938468441225203e-10
151,FTHFD,1e-05,,-70.0399165369666,-2.142771476125696,,3.600213526371405e-11
152,G1PACT,0.04830044314771123,,-25.20963602713002,0.12717636211958896,,6.978477706252483e-11
153,G1PP,1.8469867565554738e-07,,-31.31935577655579,0.7093160299431253,,7.111055922867268e-11
154,G3PD2,-0.11076580149559306,,35.489801708097474,1.3942188787754606,,6.07129154493867e-11
155,G3PD5,1e-05,,-101.09448380390057,0.4359642866565646,,1.8618574175203316e-11
156,G3PD6,-2.0199999539727287e-07,,4.5399718716132025,0.25075539571902117,,4.446598136993376e-10
157,G3PD7,2.0199999539727287e-07,,-17.71082561568257,0.25889320332729227,,1.2149996792366098e-10
158,G5SADs,0.14087649451416737,,-20.13958714921698,-1.2267355370506898,,1.7125416267179434e-10
159,G5SD,0.357547851190587,,-24.992123185502326,0.0645718196730134,,1.0090766313074103e-10
160,G6PDA,1.8813147356376573e-07,,-21.60620103020478,-0.4863388382327922,,1.0363697300967413e-10
161,G6PDH2r,11.722325617708112,,-0.09999999999989306,1.4767396186643647,,0.057314192076809684
162,GAPD,10.74481580246211,,-14.232427413861348,-2.6528079996438905,,2.625995595762817e-10
163,GARFT,0.33012635168018156,,-0.9928684997411938,0.2369624670759216,,3.2866903205168656e-10
164,GART,-2.01999938553854e-07,,15.096599624755363,1.9779628786872379,,0.07649738358030712
165,GCALDD,0.033541974408132814,,-97.58644909890404,-2.503212034132865,,2.2927215331454832e-11
166,GF6PTA,0.0483006312791848,,-14.099158147630066,-0.3560035719535941,,2.2075949882984489e-10
167,GHMT2,-0.2917786801179462,,12.579882749654345,1.900243298429557,,2.320069783401042e-10
168,GLCP,-0.10329928117704902,,24.48238108861878,-1.0608660522006634,,7.312931362837995e-11
169,GLCS1,1e-05,,-69.34093930834976,0.20974674229406143,,2.795163492839525e-11
170,GLGC,4e-05,,-5.8074263480612185,0.7607194085716624,,2.5983824607923593e-10
171,GLNS,2.050092686732256,,-18.24509000837093,0.9049701952399665,,1.0990839529669983e-10
172,GLU5K,0.357547851190587,,-0.0999999999999801,-2.9306323715501503,,1.044323147269481
173,GLUDC,2.019998172849232e-07,,-32.91552611803195,3.689214722434106,,5.592624823116181e-11
174,GLUDy,-8.012898921803979,,8.91148254070092,1.1383122655811637,,2.0427643288804782e-10
175,GLUN,1e-05,,-35.705359081668384,-1.0903832575626837,,6.926088804658534e-11
176,GLUPRT,0.330126149680243,,-81.86099854056063,0.03989227701255407,,2.4843139625558826e-11
177,GLUSy,1e-05,,-44.61683917532413,-2.157247485059139,,5.067588243690875e-11
178,GLXCL,1e-05,,-0.10000000000001918,1.8761952453397177,,1.816945410986778e-10
179,GLYATi,2.0199998737307848e-07,,-32.64842943521324,-0.17814833198896157,,8.946634129519479e-11
180,GLYCDx,2.01999938553854e-07,,-3.9299490038783844,-2.18402123060537,,0.004248028133020861
181,GLYCK,1.0000000000000003e-05,,-18.006980653680575,0.26070223250622954,,1.2027090774446144e-10
