,id,v,drg0,drg,z_drg,z_drg0,sp_drg
121,TRE6PS,2.018016432830636e-07,,-24.124096195022293,0.0772972350820917,,6.493572683345008e-11
122,TREH,1.0017374738418292e-05,,-30.002633212261888,0.21934734607197773,,4.946014376132529e-11
123,TRSAR,9.596000009205457e-06,,-15.08730441483452,1.1905161519142156,,1.0577359947365376e-10
124,ATPS4r,1e-05,,-18.124440529649487,-0.17029965766828153,,8.686336265726666e-11
125,CYTBD,1e-05,,-48.881060046809594,-0.19334165453274915,,0.0
126,CYTBO3,44.699213231160364,,-12.814088490353132,-0.19334165453274915,,1.3277195144606872e-10
127,FDH2,1e-05,,-116.25249033408845,0.16126813274576962,,1.1454336774778545e-11
128,FDH3,24.89909170944783,,-6.492758886451734,0.3452854813058757,,2.2697362505839152e-10
129,GLCDe,1e-05,,-205.5510319763025,0.06537669330261696,,5.584659409925356e-12
130,HYD1,1e-05,,-109.6597314890397,0.3312052296724772,,1.2303910526253954e-11
131,HYD2,-1.0201999995397275e-05,,0.09999999999999609,0.5428246265787801,,0.13315406384634768
132,HYD3,2.0199999539727287e-07,,-24.492817391123683,0.321279431181125,,6.17838558448044e-11
133,NADH6,1e-05,,-88.04022406519282,1.1971798255109205,,1.5716368126092642e-11
134,NADH7,-100.0,,21.719507314472125,1.4427854264720437,,0.0
135,NADH8,99.99999919200003,,-2.873309967276798,1.1896519437125888,,5.454927971922028e-10
136,NO3R1,-1e-05,,30.70892473131287,-0.14238028070513958,,4.731515283846619e-11
137,NO3R2,1e-05,,-79.0508067163243,-0.31463197299677614,,1.8021225795915598e-11
138,THD2,100.0,,-5.797493761633859,1.2315657446708617,,2.8683363416178407e-10
