reaction,v,drG,Gdiss,drG0_prime,drG_error,drG_conc,b,condition
ATPPRT,0.05067247666523521,-29.03243141130335,-1.4711452032243106,-133.9990278485975,121.37202865802132,-16.405432220727164,1.0,0
BETALDHx,0.0,-84.25034393991909,-0.0,-50.9279626155664,1.0503294791808173,-34.37271080353351,1.0,0
BETALDHy,0.0,-59.37990944811169,-0.0,-51.04376535452792,1.066970505047255,-9.403114598631024,1.0,0
BPNT,0.13121863049542337,-36.986979767422945,-4.853380831243172,-16.358533218050525,-4.221918357501565,-16.406528191870855,1.0,0
BSORx,0.0,102666.13575678512,0.0,50.19985627753192,102570.88109602011,45.05480448748858,0.0,0
BSORy,0.0,102641.26532232518,0.0,50.31565901649344,102570.86445502611,20.0852082825877,0.0,0
C120SN,0.02364715577710976,-12.93957004400454,-0.3059840285193984,-3152.6734112154013,3239.0955631108955,-99.3617219394987,1.0,0
C140SN,0.007779914251951036,-110.06993682753728,-0.8563346702359075,-4016.519640031199,4026.3781137504848,-119.92841054682322,1.0,0
C141SN,0.007626207738240772,-1717.5909171922121,-13.098705143823313,-3994.2687336908634,2392.094818769023,-115.41700227037154,1.0,0
C160SN,0.05490869571569008,-92.34893924570133,-5.070759804708964,-4811.536984552189,4860.967826133827,-141.77978082733898,1.0,0
C161SN,0.01067669083353708,-190.63185777668969,-2.035317408504527,-4826.590716125713,4773.675533799222,-137.71667545019864,1.0,0
C181SN,0.07626207738240771,-223.34584847184215,-17.032818379199135,-5615.261140325632,5552.038396282238,-160.12310442844773,1.0,0
CAT,0.12343244608744332,-152.81527938556638,-18.862363734096512,-192.0841446197208,-1.624485899999371,40.89335113415379,1.0,0
CBMK,-0.03888074502464279,27.742467189642525,-1.0786477931550094,24.180803317880645,0.0061132370403989,3.555550634721481,0.0,0
CBPS,0.7011935525744651,-54.90205537873888,-38.49696725465794,-22.754955262954354,0.06696134626899664,-32.21406146205352,1.0,0
CDAPPAEC,0.04214792349373167,-71.03827001910479,-2.994115569892281,-86.55263355771564,33.45253440155673,-17.938170862945885,1.0,0
CHORM,0.17284944818030235,-59.3274526732309,-10.254717456510965,-60.64480854390263,1.2732389047487462,0.04411696592298142,1.0,0
CHORS,0.2314043101084129,-36.774036825891024,-8.509670621596682,-30.093916825451515,-4.581865473701429,-2.0982545267380797,1.0,0
CITL,0.09208994409035925,-50.12097305554494,-4.6156376064395355,3.6762665553829947,-0.04482892025205132,-53.75241069067588,1.0,0
CLPNSEC,0.0036315274943418564,-810.1277243560456,-2.9420011049275803,-76.25470729052495,-712.8342205900667,-21.038796475453992,1.0,0
CMPN,0.0028114268859146503,-55.068864932567394,-0.15482208744822243,-19.844812526217396,-4.064037520846604,-31.160014885503394,1.0,0
CS,3.5438816688950276,-31.0865522955677,-110.167062829409,-41.19527041048832,0.005810370146289046,10.102907744774331,1.0,0
CSND,0.0028114268859146503,-45.3000921326669,-0.12735789695619046,-24.396110775229857,1.2557800301191833,-22.159761387556223,1.0,0
CTPS2,0.25870990130275767,-42.093157840850274,-10.889916710527775,-19.92143690847479,-0.012242682995221799,-22.159478249380264,1.0,0
CYSS,0.1662752678893293,-50.48828956649169,-8.394953872942436,-51.16707226269466,-1.3756604680471938,2.0544431642501664,1.0,0
CYSTL,0.08220201770138157,-25.089309309898272,-2.062391848007695,5.083712858714307,0.11907427300181794,-30.292096441614397,1.0,0
cytd,0.16093824337414217,-23.125592568345468,-3.7217922449356364,-14.03601748791317,0.1756537065838053,-9.265228787016103,1.0,0
CYTDK2,-0.11127944668484695,5.535796565461041,-0.6160203787643808,-7.677648606125786,2.735426461831892,10.478018709754934,0.0,0
CYTK1,0.009932652253045482,-28.874890488462455,-0.28680424606666816,1.756336604637454,-0.18337178467115578,-30.447855308428753,1.0,0
CYTK2,-0.0007487110697702189,5.082355970261371,-0.00380521617544745,1.3805586631788174,1.5513074315688726,2.1504898755136814,0.0,0
DAAD,-0.1161676863043502,3.848748492124848,-0.44710020749750023,20.60380093968496,0.06366006665240675,-16.818712514212518,0.0,0
DADA,0.0,-46.55008946840786,-0.0,-16.970865818695472,0.5649455996613142,-30.144169249373704,1.0,0
DADK,0.08712994341274792,-7.612044680406662,-0.6632370222591413,6.286751697705881,2.4617739097797227,-16.360570287892266,1.0,0
DAGKEC,0.18739442429901523,-17.80882379111074,-3.337274281777803,-324.3449475101097,320.3500512971299,-13.813927578130937,1.0,0
DAPDC,0.183546971031852,-53.501298632430526,-9.820001310253188,-21.23079134899467,-1.0469558925254319,-31.223551390910423,1.0,0
DAPE,0.19908653054252412,-7.685348850473233,-1.530049438649692,-1.6530119660550326,-0.26509350137170884,-5.767243383046491,1.0,0
DASYNEC,0.12786886318568777,-19.087362873686306,-2.4406793918709706,33.27039977120239,-34.902970760386495,-17.454791884502203,1.0,0
