reaction,v,drG,Gdiss,drG0_prime,drG_error,drG_conc,b,condition
GAPD,9.44351896660372,-8.618212269453005,-81.38625102479635,-1.5950529263323006,0.11235555216922144,-7.135514895289926,1.0,0
GARFT,0.013786984078343167,-36.40980603119218,-0.5019814160476097,-6.8367048161044295,-11.168529118722716,-18.404572096365037,1.0,0
GART,0.33161438750842415,-7.12943416548821,-2.3642229440700055,-9.055479086894877,-8.850242880739238,10.776287802145905,1.0,0
GCALDD,0.035093990184692864,-83.99138711548068,-2.9475929150294173,-69.99096964200169,-2.241102807684328,-11.759314665794662,1.0,0
GF6PTA,0.11039723119778921,-17.66296738937931,-1.9499426945243192,-17.015226361053237,-1.5104042378581273,0.8626632095320499,1.0,0
GHMT2,0.8528998957433453,-0.6521691742872937,-0.5562350207566564,-6.625690826637424,-1.2872352221253882,7.260756874475518,1.0,0
GK1,0.22982268494085453,-16.111704767797928,-3.702835248709687,0.11662700990586927,1.1340496897332955,-17.362381467437093,1.0,0
GLCP,-0.0909219356662031,3.246186493660783,-0.29514955953712313,17.530321624522458,6.537544445821528,-20.821679576683202,0.0,0
GLCS1,0.017167554102650886,-61.56333449695483,-1.0568918757160657,-46.185334188808156,-7.429562071270091,-7.948438236876584,1.0,0
GLGC,0.06867021641060354,-31.90917381728873,-2.191209871516781,-8.250027661273862,-0.5236714198527821,-23.135474736162084,1.0,0
GLNS,2.454104272824909,-17.12165439313811,-42.01832520403161,-17.469284861572703,0.4841178516055642,-0.13648738317097298,1.0,0
GLU5K,0.0,-4.7199833249727945,-0.0,23.644173418836544,8.304086176682823,-36.66824292049216,1.0,0
GLUDC,0.0,-78.12964091604476,-0.0,-32.32697963168289,1.0612311347044283,-46.8638924190663,1.0,0
GLUDy,-6.26879722058803,6.871659760665249,-43.07704160848492,30.513568947772285,-0.10057852365095954,-23.541330663456076,0.0,0
GLUN,0.05986571977065079,-30.941840455215285,-1.852355549880104,-14.733308644040676,-1.334269973431903,-14.87426183774271,1.0,0
GLUPRT,0.3454013715867673,-98.82617576437694,-34.13469665769074,-68.79626795125773,5.082928635836595,-35.112836448955804,1.0,0
GLUR,-0.019371882581950453,19.157601008295405,-0.3711187972845542,-0.5514118155484198,0.42764442719987367,19.281368396643952,0.0,0
GLUSy,0.05441579561021425,-37.81350117752905,-2.0576517513830166,-45.24687759181296,-1.2336924114294519,8.667068825713365,1.0,0
GLXCL,0.0,13.23667706912051,0.0,-23.960417654891444,-1.4465116438769385,38.64360636788889,0.0,0
GLYATi,0.0,2.068675454240278,0.0,-32.53874432431675,-3.45624645166302,38.06366623022005,0.0,0
GLYCDx,-0.10382876120098063,8.748731346814608,-0.9083699378199476,18.30651178215328,1.0861077840115172,-10.643888219350188,0.0,0
GLYCK,0.0,-19.837060121125333,-0.0,-18.21417650789897,-0.6476190476190476,-0.9752647906567837,1.0,0
GLYCL,-0.2638673801029709,0.6810569808691476,-0.17970872124278114,11.201307944518021,-0.8301702929536141,-9.69008067069526,0.0,0
GLYCLTDx,0.9234565696421788,-5.119801597773119,-4.72791442072811,-38.548131423100244,-0.3499427107343678,33.77827253606149,1.0,0
GLYCLTDy,0.0761738790090774,-30.1315661512303,-2.295238274357829,-38.43233032653927,-0.2432486458176477,8.544012821126621,1.0,0
GLYCTO2,0.14442169291699525,-106.70743698986331,-15.41086869690966,-80.38443862303495,-4.432807435589229,-21.89019093123913,1.0,0
GLYCTO3,0.8903027459207965,-3.6527151921109713,-3.2520223656030076,2.1419811256886305,2.3022139006003677,-8.09691021839997,1.0,0
