reaction,v,drG,Gdiss,drG0_prime,drG_error,drG_conc,b,condition
DB4PS,5.7817011839236604e-06,-116.70615418171242,-0.0006747601098035839,-82.66117772067184,-6.742402395665092,-27.302574065375484,1.0,0
DCTPD,0.00019384650794138179,-65.18916715901501,-0.012636692409382068,-31.22264610821867,-3.7784287461209516,-30.188092304675394,1.0,0
DCYTD,0.006600228846123802,-49.39432447366255,-0.32601384522586646,-21.153933202661506,-3.778428746120934,-24.461962524880104,1.0,0
DDPA,0.11881395932990002,-78.35501861934782,-9.30966999553275,-73.76555708865271,-4.9804391078723995,0.39097757717729564,1.0,0
DGK1,0.0,-20.232208983858786,-0.0,5.027642006143651,0.16931990944548048,-25.429170899447918,1.0,0
DHAD1,0.23995765515300682,-32.96106621087934,-7.909260159305609,-34.702983149398335,-5.382015706297253,7.12393264481625,1.0,0
DHAD2,0.0797874763381465,-34.19103767066616,-2.7280166091249525,-34.70022708222854,-5.382015706297246,5.89120511785962,1.0,0
DHAPT,0.0007886191187411458,-48.629197650805324,-0.03834991499646709,-39.78746247778349,-2.1511748253868106,-6.690560347635021,1.0,0
DHDPRy,0.10222047693177032,-23.840024954724846,-2.4369387209372797,-33.820072581188526,4.884496056596152,5.095551569867528,1.0,0
DHDPS,0.10222047693177032,-74.11892667585713,-7.576472034477029,-125.80096176784184,7.059635829872349,44.62239926211237,1.0,0
DHFR,0.02159465392222323,-29.096005001582235,-0.6283181585284445,-19.50592051837424,-0.10615678382273686,-9.483927699385259,1.0,0
DHFS,0.014454252959919037,-44.22420696105453,-0.6392278743668945,-24.828252493966204,-3.3311507289141673,-16.064803738174156,1.0,0
DHNPA2,0.014454252959919037,-21.698688161765737,-0.3136383275885626,6.473020809046858,1.0332717048777234,-29.20498067569032,1.0,0
DHORD2,0.11373660668773783,-114.9603013364653,-13.075194577809375,-114.75017623744515,-5.038897644147445,4.8287725451272845,1.0,0
DHORD5,0.10623285704778523,-16.790884994661468,-1.783743685343674,-32.21922878052891,0.34957694656898397,15.078766839298456,1.0,0
DHORTS,-0.2199694637350978,3.0029819821288513,-0.6605643362150444,-9.808171617807375,0.4682917875965913,12.342861812339635,0.0,0
DHPPDA2,2.8908505919618302e-06,-57.750640827214006,-0.00016694847422152665,-26.545596665612493,-10.02163033792749,-21.183413823674023,1.0,0
DHPS2,0.014454252959919037,-67.24873166815365,-0.972030178765211,-79.94881631655016,15.113426627894533,-2.4133419794980213,1.0,0
DHQD,0.11881395932990002,-9.0222336252672,-1.0719672990173534,-5.290238231600881,0.05564002087485598,-3.7876354145411746,1.0,0
DHQS,0.11881395932990002,-129.30524270662255,-15.363267848087503,-129.49141297944857,1.4854988382504608,-1.2993285654244424,1.0,0
DKGLCNR1,0.0,-24.584823206013475,-0.0,-19.352309808256337,-1.2761037900123817,-3.9564096077447566,1.0,0
DKGLCNR2x,0.0,18.51643083359862,0.0,-20.348066238502156,1.8180434460682733,37.0464536260325,0.0,0
DKGLCNR2y,0.0,1.5707363331842608,0.0,-20.232265943144625,2.0211733625521333,19.781828913776753,0.0,0
DKMPPD,0.001566262316297112,-534.3983654146606,-0.8370080216397568,-542.4272387563601,8.170079666042753,-0.14120632434323,1.0,0
DKMPPD2,0.00045733309849945965,-243.14637379109806,-0.11119888451479068,-233.41304496288848,13.026257204313232,-22.75958603252281,1.0,0
