reaction,v,drG,Gdiss,drG0_prime,drG_error,drG_conc,b,condition
DAGKEC,0.0038416850236278645,-61.49360868536871,-0.23623907553541335,-324.34533973133057,270.7155876477382,-7.863856601776305,1.0,0
DAPDC,0.10826435301925993,-36.42953168876471,-3.9440196790787394,-21.231858888499232,0.80398486094915,-16.00165766121463,1.0,0
DAPE,0.11743029210923409,-5.999240948024436,-0.704492616960188,-1.6530119660550326,-0.7265124669394076,-3.619716515029996,1.0,0
DASYNEC,0.10331167468443203,-5.859069850479479,-0.6053103183460997,33.27127271189556,-18.462804949446006,-20.667537612929035,1.0,0
DB4PS,6.641984847807358e-06,-94.9274137342056,-0.0006305064436641337,-82.68181002496829,8.07976825355847,-20.325371962795785,1.0,0
DCTPD,0.0016229853277688999,-53.20262049553383,-0.08634707246310837,-31.20647638280127,-3.6733914262654537,-18.322752686467105,1.0,0
DCYTD,0.001998446646914896,-49.27681726460084,-0.09847709023307959,-21.13776347724331,-3.6733914262655283,-24.465662361092004,1.0,0
DDPA,0.13649278862244119,-71.06815888826235,-9.700291188921657,-73.76988548097893,-1.37201785445043,4.073744447167012,1.0,0
DGK1,0.0,1.9369861083861495,0.0,5.0276420134955515,0.6346523114148916,-3.7253082165242937,0.0,0
DHAD1,0.27566196503930634,-24.880199934748283,-6.858524804583533,-34.71336708634698,-2.983523506765092,12.816690658363786,1.0,0
DHAD2,0.09165939089974154,-33.89891681762846,-3.1071540676648297,-34.71061101917712,-2.983523506765085,3.7952177083137464,1.0,0
DHAPT,0.06457167343875787,-30.738862123659107,-1.984859766927919,-39.78756552451944,0.5235454185682329,8.525157982292097,1.0,0
DHDPRy,0.11743029210923409,-24.93330325702186,-2.9279250847201945,-33.76126291678946,-1.6411431957497626,10.469102855517367,1.0,0
DHDPS,0.11743029210923409,-103.64750093871828,-12.171356311625802,-125.85803841668485,-7.439455132590098,29.649992610556666,1.0,0
DHFR,0.024807813406560485,-6.59851861754918,-0.1636948186238755,-19.50592053533518,-0.35134724099440895,13.258749158780407,1.0,0
DHFS,0.0166049621195184,-25.95466636797532,-0.4309762518649684,-24.84658660815859,9.02451579343375,-10.132595553250479,1.0,0
DHNPA2,0.0166049621195184,-24.09030319096515,-0.40001857193368956,6.47658319556578,-1.6443052518187287,-28.922581134712203,1.0,0
DHORD2,0.12030657166817314,-132.1825818540599,-15.90243325710962,-114.74870258741038,-8.661993199016823,-8.771886067632689,1.0,0
DHORD5,0.12098943923029264,-41.86052742858737,-5.064681739469069,-32.23420389561505,-3.186679857663817,-6.439643675308497,1.0,0
DHORTS,-0.24129601089846578,3.3808260490547255,-0.815779839178526,-9.808171633687948,0.566203968128157,12.622793714614517,0.0,0
DHPPDA2,3.320992423903679e-06,-1.311105702841303,-4.354172106072875e-06,-26.561679493844053,66.17985526029952,-40.92928146929677,1.0,0
DHPS2,0.0166049621195184,-72.34184027928603,-1.201233517493795,-79.85604758683303,9.316461946281606,-1.8022546387346097,1.0,0
DHQD,0.13649278862244119,-6.682950034960828,-0.9121744864962442,-5.290238213128134,0.3145110691737978,-1.7072228910064915,1.0,0
DHQS,0.13649278862244119,-141.13141013435558,-19.26341973145565,-129.42944394191568,-9.934906748535138,-1.7670594439047598,1.0,0
DKGLCNR1,0.0,-11.264806439481958,-0.0,-19.35941670328623,-1.8876419154315904,9.98225217923586,1.0,0
DKGLCNR2x,-0.8342488806753163,2.0134840179442755,-1.6797467882276502,-20.342821976764867,-0.46354147851356586,22.81984747322271,0.0,0
DKGLCNR2y,0.8342488806753163,-3.4770211686725823,-2.900701018049482,-20.227018769715528,-0.22900971081807597,16.97900731186102,1.0,0
DKMPPD,0.0018427260133609665,-533.6252079105715,-0.9833250520019642,-542.3991117862074,10.557708098164689,-1.783804222528751,1.0,0
DKMPPD2,0.0004819686966151798,-239.30772461836517,-0.11533883212425784,-233.38598251967613,18.125422851084526,-24.047164949773563,1.0,0
DMPPS,0.0,-50.992815523306746,-0.0,-55.384397461303706,-4.31286438415585,8.70444632215281,1.0,0
DMSOR1,0.0,-211.44859916499522,-0.0,-209.0630226877987,-3.1176350185196497,0.7320585413231537,1.0,0
DMSOR2,0.0,-149.31776228546022,-0.0,-156.73719839086516,0.5797746163495301,6.839661489055411,1.0,0
DNMPPA,0.0166049621195184,-23.096676344279505,-0.38351943578353787,-12.989477682034249,3.687384210840456,-13.794582873085712,1.0,0
DNTPPA,0.0166049621195184,-102.32210530664554,-1.6990546826062218,-77.16720094148991,5.65209227897045,-30.806996644126095,1.0,0
DPCOAK,1.9593855301005212e-05,-15.960037653749703,-0.0003127186683861664,-0.29322161687400694,-0.866330745040047,-14.800485291835649,1.0,0
DPR,1.9593855301005212e-05,-8.676877772232979,-0.00017001348753364144,-13.274218001744032,0.013316372341718008,4.584023857169335,1.0,0
DRPA,0.0,9.087847116127477,0.0,20.24308575785085,1.0103546961113068,-12.165593337834679,0.0,0
DTMPK,0.07294213888579537,-4.1786843908475735,-0.30480217719710895,-1.5687461605825774,0.13816130028678764,-2.7480995305517837,1.0,0
DURIK1,0.12304117166214742,-13.673989121700119,-1.6824636428294408,-15.616613809117666,-2.701255678584163,4.64388036600171,1.0,0
DURIPP,-0.004042151598614209,6.1376127461020165,-0.024809161173331214,4.9345949651275305,4.5009430840343345,-3.2979253030598485,0.0,0
DUTPDP,0.0021622530724131586,-84.55451060152647,-0.18282825033454161,-52.85850432300617,5.003341828778559,-36.69934810729886,1.0,0
EDA,0.06203681056334605,-0.5400010737332543,-0.03349994431519336,16.455387775610916,-1.4388202320626284,-15.556568617281542,1.0,0
EDD,0.06203681056334605,-41.542056628297566,-2.57713669746149,-42.82221692324788,1.1613206572066233,0.11883963774369022,1.0,0
EDTXS1,0.0027896336360790897,-74.14652777635615,-0.20684164788339562,-959.443384319985,865.6958063833881,19.601050160240657,1.0,0
EDTXS2,0.0027896336360790897,-111.3358977011203,-0.3105863651301058,-929.6026310966722,809.8563543536002,8.41037904195177,1.0,0
ENO,0.0,14.38672776834763,0.0,-3.7948475622881688,0.049173802192580496,18.132401528443218,0.0,0
ETHAAL,0.0,-60.95417687437291,-0.0,-38.80690226097374,-4.057010461646868,-18.0902641517523,1.0,0
F6PA,0.06944498646427406,-16.21292212450693,-1.1259061574827134,20.30953506033393,0.37754790071166866,-36.90000508555253,1.0,0
FAO1,0.012133764406857022,-8.503670951266912,-0.10318153991610646,134.3041419666747,14.922079555962654,-157.72989247390427,1.0,0
FAO2,-0.002637023191946746,18.971863807623805,-0.05002924485515907,168.85716566019687,16.4830950784054,-166.36839693097846,0.0,0
FBA,-0.6587338122039408,1.2689342115507536,-0.8358898706108298,24.299526486635386,0.14168208860279208,-23.172274363687425,0.0,0
FBP,0.7248348369245416,-14.171933331128646,-10.272310984974109,-10.6917992597173,0.042860010305641794,-3.5229940817169876,1.0,0
FMNAT,3.320992423903679e-06,-16.27177524125093,-5.403844229965779e-05,1.393893397448437,5.390318158888288,-23.055986797587654,1.0,0
FRD2,4.891360740426413,-4.710907694175367,-23.04274894706211,-19.198614585066025,-4.681284178997236,19.168991069887895,1.0,0
FRD3,0.0,57.41992841775738,0.0,33.12720971186718,-0.9838753117299461,25.27659401762015,0.0,0
FRUK,0.0,-28.833166865140523,-0.0,-22.383098070699816,0.2867484394895996,-6.7368172339303065,1.0,0
FTHFD,-0.15383745590791684,0.5105006443051607,-0.0785341203592583,-29.983711777094925,24.606185702744767,5.888026718655318,0.0,0
fum,16.106522460460372,-14.019850991648628,-225.81104488929626,-3.4228591024245816,0.034543536466209446,-10.631535425690256,1.0,0
G1PACT,0.023911145452106486,-9.435269379859054,-0.22560809852161642,-17.85701347721988,0.6962196714290236,7.725524425931802,1.0,0
G1PP,0.14212595416670745,-19.701183487674573,-2.8000495013991302,-16.51824052246343,0.514564024202528,-3.6975069894136716,1.0,0
G3PD2,-0.3717088163704149,9.541178644635172,-3.5465402207760195,19.910399107510102,-0.6810519312985495,-9.68816853157638,0.0,0
G3PD5,0.1608501619075939,-125.20352829490564,-20.139007797637586,-98.90530037006738,-8.036379531928915,-18.261848392909343,1.0,0
G3PD6,0.16090238257096096,-34.88147036000693,-5.61251168850347,-16.390801678272055,-2.561062681149725,-15.92960600058515,1.0,0
G3PD7,0.0,-97.01230723953813,-0.0,-68.71662597520503,-6.258472316015677,-22.037208948317407,1.0,0
G5SADs,0.14704219429117554,-15.847444263115559,-2.330242978355613,-14.879399948952141,-7.484264057107442,6.516219742944024,1.0,0
G5SD,0.3133673450849457,-8.237717893115033,-2.58143178572421,-3.213809377341704,-2.0315475660240168,-2.9923609497493118,1.0,0
G6PDA,0.05830117830517754,-13.359643517054781,-0.77888295878142,2.2819176978971427,-0.46372665657722933,-15.177834558374695,1.0,0
G6PDH2r,0.10248108463085123,-23.426203762449397,-2.4007427703591424,-9.488199679942454,-0.629988214909293,-13.30801586759765,1.0,0
GALU,0.05105483718641968,-8.354845570187898,-0.4265552803036228,0.48780590387787015,-0.02318359307099982,-8.819467880994768,1.0,0
GAPD,-1.3661357164187844,1.152339383264927,-1.574251988914211,-1.595082928499778,-0.03172001478005271,2.7791423265447577,0.0,0
GARFT,-0.03948050194672203,29.269981283232134,-1.1555935530331636,-6.781807596696467,9.006370742245565,27.045418137683036,0.0,0
GART,0.2029095279685919,-20.757854942876346,-4.211966548099542,-9.000577429773557,-15.08305524519676,3.3257777320939717,1.0,0
GCALDD,0.0166049621195184,-64.388086004771,-1.0691617290575153,-69.9958175312513,5.280577846183604,0.32715368029670344,1.0,0
GF6PTA,0.08221232375728402,-15.735714285714286,-1.293669637409262,-17.015153751109438,1.1251644964027925,0.15427415967810632,1.0,0
GHMT2,-0.017244631213938405,2.225395300900127,-0.038376121269254174,-6.625645923720526,-2.404917500954225,11.255958725574878,0.0,0
GK1,0.14963899171467676,-7.277978452699014,-1.089069357383024,0.1166270152348261,-0.048271451415311084,-7.346334016518529,1.0,0
GLCP,0.029031718982358935,-40.53287233429002,-1.1767389591569388,17.557373029550035,6.008034305560415,-64.09827966940047,1.0,0
GLCS1,0.08017500231047558,-46.12673740588852,-3.698211278091813,-46.2124229102219,-4.035777917607533,4.121463421940916,1.0,0
GLGC,0.32070000924190234,-26.261592739178194,-8.422093034161522,-8.249878886690112,0.020389504907530664,-18.032103357395613,1.0,0
GLNS,1.3027755208920309,-20.42197140095008,-26.6052444295149,-17.46924555695965,-0.14467255575327087,-2.8080532882371614,1.0,0
GLU5K,0.3133673450849457,-5.12418853149757,-1.60575335583012,23.644537717901585,5.2911657802137135,-34.05989202961287,1.0,0
GLUDC,0.2350165441640184,-59.939810664788595,-14.08684716028419,-32.321322465189894,5.169353442848703,-32.787841642447404,1.0,0
GLUDy,-3.3019463867325185,1.1718755805265602,-3.869470338819748,30.513564259660583,-0.2727669505262966,-29.068921728607727,0.0,0
GLUN,0.058304445107142305,-29.095357103184487,-1.6963886510953228,-14.733236053212366,0.6614393487244676,-15.023560398696588,1.0,0
GLUPRT,0.16342902602407738,-102.1395804482399,-16.692572151163745,-68.79715101511556,8.183236229546225,-41.52566566267056,1.0,0
GLUR,-0.009165939089974153,19.287731392265375,-0.17679017112528678,-0.5514105293004263,0.44089207594192675,19.398249845623873,0.0,0
GLUSy,0.05959641022277468,-30.267242035492224,-1.8038189726592044,-45.24680031287295,0.9341969474695873,14.045361329911138,1.0,0
GLXCL,1.655089803226563,-18.64581775393166,-30.860502837353106,-23.960563396675866,-1.9946361216536665,7.309381764397873,1.0,0
GLYATi,0.412329254011369,-25.223111567028916,-10.400226776278565,-32.53108703671771,-3.192437484228705,10.500412953917497,1.0,0
GLYCDx,-0.00487331302551619,22.53909950729763,-0.10984008721231908,18.306546689786614,-0.35255842840318863,4.585111245914206,0.0,0
GLYCK,1.655089803226563,-21.795154486391773,-36.072937950174705,-18.214064211978553,0.4681292676477007,-4.049219542060921,1.0,0
GLYCL,0.0905585278647314,-26.578825781828492,-2.4069393351755566,11.201364773395653,-6.257692072291412,-31.522498482932733,1.0,0
GLYCLTDx,0.3672032102836632,-27.397185202891066,-10.060334359237673,-38.548143691403254,-0.4032931231067156,11.554251611618904,1.0,0
GLYCLTDy,0.18543357891678797,-32.88768493000306,-6.098481118858181,-38.432340484353915,-0.16875589590635798,5.713411450257212,1.0,0
GLYCTO2,0.2776910765884838,-101.85701692222462,-28.284784687223965,-80.38335899322357,-7.186566617410875,-14.287091311590174,1.0,0
GLYCTO3,0.2915506747330267,-11.534963971007905,-3.3630265287685077,2.131139698571758,-1.71125475031368,-11.954848919265983,1.0,0
GLYCTO4,0.0,-73.66580106354138,-0.0,-50.19468459836145,-5.4086645981817085,-18.062451866998238,1.0,0
GLYK,-0.0020603012571269673,0.6248903911731389,-0.0012874624585005805,-19.240346548926027,0.33200588459854785,19.533231055500618,0.0,0
GLYOX,0.026040576609518105,-50.45624755821075,-1.3139097799683979,-42.60263791081002,4.715177899013927,-12.568787546414658,1.0,0
GMHEPAT,0.00836890090823727,-22.783324524397727,-0.1906713853048966,-2.5524830959529936,5.248728434921363,-25.4795698633661,1.0,0
GMHEPK,0.00836890090823727,-18.52335088253536,-0.15502008802444783,-11.554795530975298,-2.2143309514039857,-4.754224400156076,1.0,0
GMHEPPA,0.00836890090823727,-19.340157372479652,-0.1618558605999967,-12.21888694092786,3.2180143121276026,-10.339284743679396,1.0,0
GMPR,-0.06469710991601775,0.5680904188443918,-0.03675380827021218,-58.056360984043295,66.04180844535585,-7.4173570424681685,0.0,0
GMPS2,0.027762640185597973,-129.78634476150194,-3.603211590617547,-33.365657395368885,-63.7941275918746,-32.62655977425845,1.0,0
GND,0.040444274076335864,-20.697630106146505,-0.8371006247436098,-0.2397980332655152,0.7319182685592196,-21.18975034144021,1.0,0
GNK,0.0,-18.164130365424523,-0.0,-15.293349526358043,-2.193668009810235,-0.6771128292562452,1.0,0
GPDDA2,0.0,20.104478759945692,0.0,-63.538407425901596,91.08481671214636,-7.441930526299078,0.0,0
GPDDA4,-0.009075654382813724,0.6257441559874053,-0.005679037691807169,-81.41144094944502,94.8019403408301,-12.764755235397665,0.0,0
