,0
EX_h,0.0
EX_h2o,152.2661030820994
EX_nh3,-87.66322681023135
EX_o2,-16.399999104965268
EX_pi,1056.5972229950821
EX_so4,748.071393874952
ABUTt2,-0.01792770572267699
ACt2r,-3.558453661813374
ALAabc,-118.83901976218988
ALARi,-0.11132132338885015
ARBabc,-64.62924915191724
ARBt2r,-0.0020080478008779323
ARGabc,10.941446557095645
ARGORNt7,-0.06196997177202235
ASNabc,-100.80229562857969
ASNt2r,-0.1080829680068689
ASPabc,57.86789445311766
ASPt2,-3.7392648903635433
ATPS4r,-39.82032256085472
Cex,14.47275
CHLabc,-6.966061399197812
CHLt2r,3.560723274146355
CO2t,-3.595155342469333
CYTBD,-132.42435592593154
CYTBO3,-96.35738436947508
FDH2,-42.82225542428442
FDH3,-41.333519324329345
FORt,-3.5594798830053165
FUMt22,-7.120895127527504
GALabc,-28.56232255795833
GALt2,-0.002053010298418201
GLCDe,-131.94663087597667
GLCNt2r,-3.5607863922800718
GLCpts,-45.27820762459594
GLCt2,-0.002053010298418201
GLUabc,-86.40790727005692
GLUABUTt7,-3.7292526819895215
GLUt2r,-3.7471803877121985
GLUt4,0.04348750578719418
GLYBabc,-46.59350280302493
GLYBt2r,0.000256659216091748
GLYC3Pabc,-89.69112139956708
GLYC3Pt6,-0.10367854729178916
H2Ot,2.1316282072803006e-14
HISabc,-82.57364741588354
HISt2r,0.08707946646104148
Ht,18.033485778228226
HYD1,-58.32329314037719
HYD2,-56.83455704042211
HYD3,-6.4499511314754265
ILEabc,-10.619228222072266
ILEt2r,-0.09244445264057788
Kabc,-79.09999110411637
Kt2r,3.5607357782282243
LEUabc,-10.628938072496581
LEUt2r,-0.10215430306489282
LYSabc,11.00343760395478
LYSt2r,3.496735595158242
NADH6,-26.467305419091563
NADH7,-24.978569319136486
NADH8,25.406036589810192
NAt31,-7.581335786998777
NH3t,3.3431228653926546
NMNP,-3.3350470721167014
NMNt7,-17.887230136074997
NO3R1,-42.455425500321496
NO3R2,-43.94416160027657
O2t,0.0
ORNabc,-25.06355502758878
PIabc,-17.45349973936184
PIt2r,-6.926715969930795
PROabc,-82.66263801932762
PROt2r,-0.0019111369830326908
PROt4,3.7887567565163565
PTRCabc,-21.450785373010877
PTRCORNt7,3.6127696545778463
PTRCt2r,7.109484174648976
SERt2r,-0.3469086864415516
SERt4,3.443759207057848
SUCCabc,36.466988232839114
SUCCt22,-7.106685332413914
SUCFUMt,-0.01420979511359377
SULabc,-35.68173769782696
THD2,-18.149798115516262
THRabc,-82.96257085948116
THRt2r,-0.30184397713657773
THRt4,3.4888239163628114
TREpts,-46.94129783636498
VALabc,-46.679781207242314
VALt2r,-0.08602588135417477
XYLabc,-64.62744662133724
XYLt2,-0.0002055172208841327
biomass_ce,2.8421709430404007e-13
biomass_EX,-445.5174603856917
OROTex,-14.473921437499126
DCTA,3.5595643407290964
EX_oro,458.3860403989605
