,lb,ub
lipidX_c,0.00010000000000000029,1.0000000000000002
u23ga_c,0.00010000000000000029,1.0000000000000002
lipidAds_c,0.00010000000000000029,1.0000000000000002
agpgEC_c,0.00010000000000000029,1.0000000000000002
agpeEC_c,0.00010000000000000029,1.0000000000000002
agpcEC_c,0.00010000000000000029,1.0000000000000002
apgEC_c,9.999999999999994e-05,1.0000000000000002
cdpea_c,0.00010000000000000029,1.0000000000000002
lpsEC_c,0.00010000000000000029,1.0000000000000002
2mcit_c,9.999999999999958e-05,1.0000000000000002
2mcacn_c,0.00010000000000000029,1.0000000000000002
micit_c,0.00010000000000000029,1.0000000000000002
5mdru1p_c,0.00010000000000000029,1.0000000000000002
met-L_c,0.00010000000000000029,0.6333290135856042
5mthf_c,0.00010000000000000029,1.0000000000000002
mmcoa-S_c,0.00010000000000000029,1.0000000000000002
mmcoa-R_c,0.00010000000000000029,1.0000000000000002
lipidA_c,0.00010000000000000029,1.0000000000000002
kdolipid4_c,0.00010000000000000029,1.0000000000000002
5mta_c,0.00010000000000000029,1.0000000000000002
5mtr_c,9.999999999999958e-05,1.0000000000000002
methf_c,0.00010000000000000029,1.0000000000000002
5mdr1p_c,0.00010000000000000029,1.0000000000000002
nmn_c,0.00010000000000000029,1.0000000000000002
h2o_e,1000.0000003603731,1000.0000003603731
nmn_e,0.00010000000000000029,1.0000000000000002
dnad_c,0.00010000000000000029,1.0000000000000002
nac_c,0.00010000000000000029,1.0000000000000002
nicrnt_c,0.00010000000000000029,1.0000000000000002
dgtp_c,9.999999999999958e-05,1.0000000000000002
dudp_c,0.00010000000000000029,1.0000000000000002
datp_c,9.999999999999958e-05,0.3969615781581211
ncam_c,0.00010000000000000029,1.0000000000000002
quln_c,0.00010000000000000029,0.14940627261117906
xtsn_c,0.00010000000000000029,1.0000000000000002
thymd_c,0.00010000000000000029,1.0000000000000002
dgsn_c,0.0009416810770750998,0.0025630033518542535
pppi_c,9.999999999999994e-05,1.0000000000000002
